CIDR,IP_Version,ASN,ISP_Name,Country_Code,Country_Name,Start_IP,End_IP,IP_Count
91.212.103.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.212.103.0,91.212.103.255,256
91.212.154.0/24,4,49139,lakenet-as PE Prujmak Olexandr Olegovich,UA,Украина,91.212.154.0,91.212.154.255,256
91.212.173.0/24,4,49213,"JSC-PGZK-AS PJSC ""Pivdennyj Ghirnycho-Zbaghachuvaljnyj Kombinat""",UA,Украина,91.212.173.0,91.212.173.255,256
91.212.177.0/24,4,49306,ONGOZA-AS ONGOZA Ltd.,UA,Украина,91.212.177.0,91.212.177.255,256
91.212.194.0/24,4,42057,GIPTEL GIPTEL LLC,UA,Украина,91.212.194.0,91.212.194.255,256
91.212.203.0/24,4,49332,MKC-AS Lanet Network Ltd,UA,Украина,91.212.203.0,91.212.203.255,256
91.212.214.0/24,4,49359,RTSQUARE-AS Dmitry Kozhushko,UA,Украина,91.212.214.0,91.212.214.255,256
91.212.253.0/24,4,196790,RIAN-AS Institute of radio astronomy,UA,Украина,91.212.253.0,91.212.253.255,256
91.213.8.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.213.8.0,91.213.8.255,256
91.213.29.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.213.29.0,91.213.29.255,256
91.213.33.0/24,4,197481,TOV-MAKARIVSKI-MEREJI-AS TOV MAKARIVSKI MEREJI,UA,Украина,91.213.33.0,91.213.33.255,256
91.213.59.0/24,4,43633,UA-GIGABIT Gigabit-Online LLC,UA,Украина,91.213.59.0,91.213.59.255,256
91.213.62.0/24,4,49622,ITERA-AS Itera Consulting Group Ukraine Ltd.,UA,Украина,91.213.62.0,91.213.62.255,256
91.213.92.0/24,4,49662,Lohika-AS CAPGEMINI UKRAINE LLC,UA,Украина,91.213.92.0,91.213.92.255,256
91.213.119.0/24,4,21228,"Vinasterisk-as VINASTERISK, PP",UA,Украина,91.213.119.0,91.213.119.255,256
91.213.149.0/24,4,39928,"ASN-1PLUS1 Broadcasting TV Company ""Studio 1+1""",UA,Украина,91.213.149.0,91.213.149.255,256
91.213.175.0/24,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,91.213.175.0,91.213.175.255,256
91.213.187.0/24,4,49883,RivneTelecom-AS LLC Rivne Telecom,UA,Украина,91.213.187.0,91.213.187.255,256
91.213.230.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.213.230.0,91.213.230.255,256
91.213.231.0/24,4,13281,HOTELMNGM-AS TOV Hotel Management,UA,Украина,91.213.231.0,91.213.231.255,256
91.214.16.0/23,4,196758,POLLYCOMM-AS PollyComm LTD,UA,Украина,91.214.16.0,91.214.17.255,512
91.214.28.0/22,4,49327,"TELZA-AS TOV ""Telza""",UA,Украина,91.214.28.0,91.214.31.255,1024
91.214.84.0/23,4,196777,SKYNET-UA-AS SKORUK ANDRIY OLEKSANDROVYCH,UA,Украина,91.214.84.0,91.214.85.255,512
91.214.86.0/23,4,196777,SKYNET-UA-AS SKORUK ANDRIY OLEKSANDROVYCH,UA,Украина,91.214.86.0,91.214.87.255,512
91.214.125.0/24,4,210327,ASLUXNET FOP Hordiiuk Petro Vasulyovuch,UA,Украина,91.214.125.0,91.214.125.255,256
91.214.132.0/22,4,48748,my-home-as Modern Telecommunications Network LTD.,UA,Украина,91.214.132.0,91.214.135.255,1024
91.214.136.0/22,4,47898,PTW-AS RPC HomeNet Ltd.,UA,Украина,91.214.136.0,91.214.139.255,1024
91.214.176.0/22,4,49465,RUBINTV Teleradiocompany RubinTelecom Ltd.,UA,Украина,91.214.176.0,91.214.179.255,1024
91.214.208.0/23,4,3255,UARNET-AS UARNet-Eksintech,UA,Украина,91.214.208.0,91.214.209.255,512
91.214.210.0/24,4,60031,GFL-UA HostingMax LTD,UA,Украина,91.214.210.0,91.214.210.255,256
91.214.211.0/24,4,50742,"AS3255 LLC ""DOMNET""",UA,Украина,91.214.211.0,91.214.211.255,256
91.214.244.0/22,4,49589,ELITENET-UA-AS FOP Abashin Andrew Aleksandrovich,UA,Украина,91.214.244.0,91.214.247.255,1024
91.214.248.0/23,4,48915,VVMASTER-AS PP Vitaliy Zayets,UA,Украина,91.214.248.0,91.214.249.255,512
91.214.250.0/24,4,48915,VVMASTER-AS PP Vitaliy Zayets,UA,Украина,91.214.250.0,91.214.250.255,256
91.214.251.0/24,4,48915,VVMASTER-AS PP Vitaliy Zayets,UA,Украина,91.214.251.0,91.214.251.255,256
91.215.8.0/22,4,29074,"FAUST-ASN Kyiv-150, Predslavenskaya str. 34b",UA,Украина,91.215.8.0,91.215.11.255,1024
91.215.24.0/22,4,39399,FENIXVT-AS Private Enterprise Firma Fenix VT,UA,Украина,91.215.24.0,91.215.27.255,1024
91.215.52.0/22,4,15377,FREGAT TRADITIONAL LLC,UA,Украина,91.215.52.0,91.215.55.255,1024
91.215.56.0/22,4,57981,NCN-AS Kachanovskiy Sergey Sergeevich,UA,Украина,91.215.56.0,91.215.59.255,1024
91.215.68.0/22,4,25082,AS-VINER-TELECOM Viner Telecom LLC,UA,Украина,91.215.68.0,91.215.71.255,1024
91.215.124.0/22,4,43050,CHOKOLOVKA-AS Ivankov Daniil Eliseevich,UA,Украина,91.215.124.0,91.215.127.255,1024
91.215.144.0/22,4,50581,UTG Ukrainian Telecommunication Group LLC,UA,Украина,91.215.144.0,91.215.147.255,1024
91.216.94.0/24,4,197067,"TAS Private Joint Stock Company ""Insurance Company TAS""",UA,Украина,91.216.94.0,91.216.94.255,256
91.216.106.0/24,4,44820,TUTHOST Denis Pavlovich Semenyuk,UA,Украина,91.216.106.0,91.216.106.255,256
91.216.133.0/24,4,51121,FOBOSS-NET Foboss-Telecom LLC,UA,Украина,91.216.133.0,91.216.133.255,256
91.216.155.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.216.155.0,91.216.155.255,256
91.216.161.0/24,4,51122,"SITRONICS-AS LLC ""Seeton Group""",UA,Украина,91.216.161.0,91.216.161.255,256
91.216.165.0/24,4,39608,LANETUA-AS Lanet Network Ltd,UA,Украина,91.216.165.0,91.216.165.255,256
91.216.173.0/24,4,51157,Konfitel-as Zagorodniy Maxim,UA,Украина,91.216.173.0,91.216.173.255,256
91.216.231.0/24,4,51253,POTAPOV-AS PP Potapov Nikolay Vasilievich,UA,Украина,91.216.231.0,91.216.231.255,256
91.216.232.0/24,4,198108,UHC-AS Ukrainian Hydrometeorological Center,UA,Украина,91.216.232.0,91.216.232.255,256
91.217.12.0/23,4,197218,ASLANPRO PP Dmutrashko Evgeny Vitalievich,UA,Украина,91.217.12.0,91.217.13.255,512
91.217.58.0/23,4,197251,TEREWENKO-AS FOP TERESHCHENKO OLEKSANDR TROHUMOVICH,UA,Украина,91.217.58.0,91.217.59.255,512
91.217.60.0/23,4,197255,VSESVIT-AS ZAT Televizijni kabelni merezhi Vsesvit,UA,Украина,91.217.60.0,91.217.61.255,512
91.217.66.0/23,4,41360,NEOCOM-UA NEOCOM Ltd.,UA,Украина,91.217.66.0,91.217.67.255,512
91.217.68.0/23,4,197681,MILAN-AS MILAN ISP Autonomous System,UA,Украина,91.217.68.0,91.217.69.255,512
91.217.91.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.217.91.0,91.217.91.255,256
91.217.112.0/23,4,47517,CSSUZ-AS CENTRAL COMMUNICATION STATION BRANCH OF UKRAINIAN RAILWAY JSC,UA,Украина,91.217.112.0,91.217.113.255,512
91.217.144.0/24,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,91.217.144.0,91.217.144.255,256
91.217.179.0/24,4,197254,STRNT-AS Startnet LTD,UA,Украина,91.217.179.0,91.217.179.255,256
91.217.183.0/24,4,51475,"FGVFO-UA State Organization ""Deposit Guarantee Fund Of Physical Persons""",UA,Украина,91.217.183.0,91.217.183.255,256
91.217.197.0/24,4,197278,GOLTA-NETWORKS FOP Getman Valentyn Borysovych,UA,Украина,91.217.197.0,91.217.197.255,256
91.217.244.0/24,4,44710,TRK-SIRIUS-AS TRK Sirius LTD,UA,Украина,91.217.244.0,91.217.244.255,256
91.217.254.0/24,4,51743,"HOSTPARK-AS LLC ""HOST PARK GROUP""",UA,Украина,91.217.254.0,91.217.254.255,256
91.218.12.0/22,4,25514,"MODUS-AS Vishnevoe, Ukraine",UA,Украина,91.218.12.0,91.218.15.255,1024
91.218.32.0/22,4,9131,ASUSPEKH ChP Uspekh,UA,Украина,91.218.32.0,91.218.35.255,1024
91.218.36.0/24,4,47987,DELTAHOST-KYIV Zemlyaniy Dmitro Leonidovich,UA,Украина,91.218.36.0,91.218.36.255,256
91.218.44.0/22,4,48323,NEIRONSYSTEMS-NET PP Neiron Systems,UA,Украина,91.218.44.0,91.218.47.255,1024
91.218.48.0/22,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,91.218.48.0,91.218.51.255,1024
91.218.72.0/22,4,12963,"VOLZ ""SCIENTIFIC-INDUSTRIAL FIRM ""VOLZ"" LIMITED LIABILITY COMPANY",UA,Украина,91.218.72.0,91.218.75.255,1024
91.218.88.0/22,4,39199,RADIONET Private Enterprise RadioNet,UA,Украина,91.218.88.0,91.218.91.255,1024
91.218.96.0/22,4,51279,ASSUTYRIN PP Sutyrin Boris Viktorovich,UA,Украина,91.218.96.0,91.218.99.255,1024
91.218.104.0/22,4,48082,DIALECT-NET FOP Mikhailyuk Yuri Ivanovitch,UA,Украина,91.218.104.0,91.218.107.255,1024
91.218.176.0/23,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.218.176.0,91.218.177.255,512
91.218.178.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.218.178.0,91.218.178.255,256
91.218.192.0/23,4,51380,GREY-AS FOP Kovalchuk Igor Vasilevich,UA,Украина,91.218.192.0,91.218.193.255,512
91.218.194.0/23,4,42074,SVITONLINE-AS SVITONLINE-TOV,UA,Украина,91.218.194.0,91.218.195.255,512
91.218.212.0/22,4,42352,QOS TOV 'Dream Line Holding',UA,Украина,91.218.212.0,91.218.215.255,1024
91.219.52.0/22,4,51528,CENTR-AS KOZOBROD ANDRIY ANATOLIYOVICH,UA,Украина,91.219.52.0,91.219.55.255,1024
91.219.60.0/23,4,202302,NETH-AS NETH LLC,UA,Украина,91.219.60.0,91.219.61.255,512
91.219.80.0/22,4,51597,FASTTELECOM-AS Fasttelekom Ltd.,UA,Украина,91.219.80.0,91.219.83.255,1024
91.219.144.0/22,4,51652,NUBIP-AS National University of Life and Environmental Sciences of Ukraine,UA,Украина,91.219.144.0,91.219.147.255,1024
91.219.168.0/22,4,52191,LOCALKA-NET-AS PE Saychik Pavlo Evgenovuch,UA,Украина,91.219.168.0,91.219.171.255,1024
91.219.196.0/22,4,51725,PLANETA-AS Private Enterprise Tron Vitaliy Vladimirovich,UA,Украина,91.219.196.0,91.219.199.255,1024
91.219.220.0/22,4,15461,"SOLVERNET-AS NVTOV ""SOLVER""",UA,Украина,91.219.220.0,91.219.223.255,1024
91.219.252.0/22,4,48230,MONOLITH-AS LLC MONOLITH.NET,UA,Украина,91.219.252.0,91.219.255.255,1024
91.220.3.0/24,4,51672,BANKLVIV-AS Joint-Stock Company Joint Stock Bank 'Lviv',UA,Украина,91.220.3.0,91.220.3.255,256
91.220.60.0/24,4,51694,vega-ua-as Vega Incom LLC,UA,Украина,91.220.60.0,91.220.60.255,256
91.220.61.0/24,4,197327,FAVORITE-AS TZOV FAVORIT,UA,Украина,91.220.61.0,91.220.61.255,256
91.220.84.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.220.84.0,91.220.84.255,256
91.220.90.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.220.90.0,91.220.90.255,256
91.220.101.0/24,4,34259,"HighLoadSystems TOV ""Highload Systems""",UA,Украина,91.220.101.0,91.220.101.255,256
91.220.104.0/24,4,51794,PremierPlus Viknaland LLC,UA,Украина,91.220.104.0,91.220.104.255,256
91.220.106.0/24,4,51875,SILVERSERVICE COMMERCIAL COMPANY SILVER SERVICE LLC,UA,Украина,91.220.106.0,91.220.106.255,256
91.220.126.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.220.126.0,91.220.126.255,256
91.220.140.0/24,4,51851,TASLINK-AS TAS LINK LLC,UA,Украина,91.220.140.0,91.220.140.255,256
91.220.151.0/24,4,50005,MTKNET-AS MTKNET LLC,UA,Украина,91.220.151.0,91.220.151.255,256
91.220.161.0/24,4,3255,UARNET-AS UARNet-Eksintech,UA,Украина,91.220.161.0,91.220.161.255,256
91.220.174.0/24,4,29186,Rivne-Telecom-AS LLC Rivne Telecom,UA,Украина,91.220.174.0,91.220.174.255,256
91.220.198.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.220.198.0,91.220.198.255,256
91.220.204.0/24,4,51959,ELITON-AS Teleradiocompaniya Eliton LLC,UA,Украина,91.220.204.0,91.220.204.255,256
91.220.223.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.220.223.0,91.220.223.255,256
91.220.226.0/24,4,41820,NOVI-AS New Information Systems PP,UA,Украина,91.220.226.0,91.220.226.255,256
91.220.230.0/24,4,51995,TernNET Toroptsev Igor,UA,Украина,91.220.230.0,91.220.230.255,256
91.220.235.0/24,4,50864,TeleNet-AS IT TeleNet Ltd.,UA,Украина,91.220.235.0,91.220.235.255,256
91.220.253.0/24,4,52032,"MEAT-AS Meat-Packing Plant ""Jubilee"" LTD",UA,Украина,91.220.253.0,91.220.253.255,256
91.220.255.0/24,4,41375,"SNT-AS PJSC WITH FOREIGN INVESTMENTS ""SINTEZ OIL""",UA,Украина,91.220.255.0,91.220.255.255,256
91.221.38.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.221.38.0,91.221.38.255,256
91.221.64.0/23,4,197364,"ASN-RALEDA Privately Owned Enterprise Industrial Commerce Company ""Raleda""",UA,Украина,91.221.64.0,91.221.65.255,512
91.221.74.0/23,4,49168,ISP-BROK-X ISP Brok-X,UA,Украина,91.221.74.0,91.221.75.255,512
91.221.84.0/23,4,51824,ALTERNATIVA-NET PE NIKOLAYENKO NIKOLAY IVANOVICH,UA,Украина,91.221.84.0,91.221.85.255,512
91.221.124.0/23,4,51903,"WEARENET ""WeAreNet"", LLC",UA,Украина,91.221.124.0,91.221.125.255,512
91.221.132.0/23,4,39558,IPResurs-AS IP Resurs Ltd.,UA,Украина,91.221.132.0,91.221.133.255,512
91.221.178.0/23,4,52003,"WICOM-UA-AS PP ""WiCom""",UA,Украина,91.221.178.0,91.221.179.255,512
91.221.210.0/23,4,197490,SIRIUSVP-AS SIRIUS VP LLC,UA,Украина,91.221.210.0,91.221.211.255,512
91.221.218.0/23,4,52074,mandarun-AS FOP Hrush Andriy Bogdanovich,UA,Украина,91.221.218.0,91.221.219.255,512
91.221.234.0/23,4,29074,"FAUST-ASN Kyiv-150, Predslavenskaya str. 34b",UA,Украина,91.221.234.0,91.221.235.255,512
91.222.0.0/22,4,51866,CityLAN FOP Muratov D.V.,UA,Украина,91.222.0.0,91.222.3.255,1024
91.222.12.0/22,4,56415,ASKOMFORT Telecommunication company Comfort Ltd.,UA,Украина,91.222.12.0,91.222.15.255,1024
91.222.16.0/22,4,51874,HOMENET-SUMY PE Ulianynskiy Oleksandr,UA,Украина,91.222.16.0,91.222.19.255,1024
91.222.32.0/22,4,43258,CSO Centr Servisnogo Oblslugovuvannya Ltd,UA,Украина,91.222.32.0,91.222.35.255,1024
91.222.36.0/22,4,35319,as35319 - ALTAIR MEGA LLC,UA,Украина,91.222.36.0,91.222.39.255,1024
91.222.42.0/24,4,211608,TOTALNET-AS Totalnet LLC,UA,Украина,91.222.42.0,91.222.42.255,256
91.222.48.0/22,4,51917,ICENET5-AS Ivanova Nina Leonidovna,UA,Украина,91.222.48.0,91.222.51.255,1024
91.222.60.0/22,4,51972,MIRANET-NET SIM-TELECOM LLC.,UA,Украина,91.222.60.0,91.222.63.255,1024
91.222.64.0/24,4,8870,OVDC-AS Overseas Technologies LLC,UA,Украина,91.222.64.0,91.222.64.255,256
91.222.65.0/24,4,52125,ASKIEVHOSTING FOP Samosenok Alexandr Sergeevich,UA,Украина,91.222.65.0,91.222.65.255,256
91.222.66.0/23,4,8870,OVDC-AS Overseas Technologies LLC,UA,Украина,91.222.66.0,91.222.67.255,512
91.222.76.0/22,4,56812,ASZARKO CHP Zarko Alexandr Ivanovich,UA,Украина,91.222.76.0,91.222.79.255,1024
91.222.80.0/22,4,197454,YUZHNAYA-AS Oleg Volodymyrovych Sopachov,UA,Украина,91.222.80.0,91.222.83.255,1024
91.222.112.0/22,4,50401,LANTRACE-LLC LANTRACE LLC,UA,Украина,91.222.112.0,91.222.115.255,1024
91.222.136.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,91.222.136.0,91.222.139.255,1024
91.222.152.0/22,4,49561,"HATANET-AS49561 LLC ""VECHIR TELECOM""",UA,Украина,91.222.152.0,91.222.155.255,1024
91.222.168.0/22,4,50161,"VELES-AS LLC ""VELES ISP""",UA,Украина,91.222.168.0,91.222.171.255,1024
91.222.180.0/22,4,49359,RTSQUARE-AS Dmitry Kozhushko,UA,Украина,91.222.180.0,91.222.183.255,1024
91.222.244.0/22,4,52180,ELITELINE-AS Nikolay Victorovich Kucheruk PE,UA,Украина,91.222.244.0,91.222.247.255,1024
91.222.248.0/22,4,52182,TEHNET-AS FOP Cherniavskyi Serhii Mykolayovych,UA,Украина,91.222.248.0,91.222.251.255,1024
91.222.252.0/22,4,48323,NEIRONSYSTEMS-NET PP Neiron Systems,UA,Украина,91.222.252.0,91.222.255.255,1024
91.223.19.0/24,4,61159,GIGANET-CDN Ukrainian Backbone Networks LLC,UA,Украина,91.223.19.0,91.223.19.255,256
91.223.59.0/24,4,197554,MASTERLINK-NET ISP RIAD Ltd,UA,Украина,91.223.59.0,91.223.59.255,256
91.223.77.0/24,4,34259,"HighLoadSystems TOV ""Highload Systems""",UA,Украина,91.223.77.0,91.223.77.255,256
91.223.86.0/24,4,197241,GENTEL-AS Crypton-M LTD,UA,Украина,91.223.86.0,91.223.86.255,256
91.223.88.0/24,4,196863,"HATANET ""HATANET"" Ltd",UA,Украина,91.223.88.0,91.223.88.255,256
91.223.97.0/24,4,50861,"RZVA-AS ""High-voltage Union-RZVA"" LTD",UA,Украина,91.223.97.0,91.223.97.255,256
91.223.103.0/24,4,197561,HOST-VDS-AS HOST VDS LLC,UA,Украина,91.223.103.0,91.223.103.255,256
91.223.110.0/24,4,208241,"RADIO-LINK-PLUS ""RADIO-LINK PLUS"" LLC",UA,Украина,91.223.110.0,91.223.110.255,256
91.223.112.0/24,4,197578,Alekseenko-NET PE Alekseenko Igor Yurevich,UA,Украина,91.223.112.0,91.223.112.255,256
91.223.122.0/24,4,47898,PTW-AS RPC HomeNet Ltd.,UA,Украина,91.223.122.0,91.223.122.255,256
91.223.127.0/24,4,197582,CHL-NET State Institution National Library of Ukraine for children,UA,Украина,91.223.127.0,91.223.127.255,256
91.223.149.0/24,4,197610,KGNG-AS Concern Galnaftogaz PJSC,UA,Украина,91.223.149.0,91.223.149.255,256
91.223.152.0/24,4,56439,PSEC-AS Protection and Security Plus LTD,UA,Украина,91.223.152.0,91.223.152.255,256
91.223.177.0/24,4,56492,"ORANTA-UA-AS Open JSC National Joint-Stock Insurance Company ""Oranta""",UA,Украина,91.223.177.0,91.223.177.255,256
91.223.180.0/24,4,56485,THEHOST-AS TheHost LLC,UA,Украина,91.223.180.0,91.223.180.255,256
91.223.194.0/24,4,205420,X_MY-AS Khanas Roman Ivanovych,UA,Украина,91.223.194.0,91.223.194.255,256
91.223.205.0/24,4,56527,PRIDETELE-AS Information-Transport Network Company ltd.,UA,Украина,91.223.205.0,91.223.205.255,256
91.223.214.0/24,4,56524,VERESEN-AS Veresen Plus LTD,UA,Украина,91.223.214.0,91.223.214.255,256
91.223.223.0/24,4,196645,HOSTPRO-AS HOSTPRO LAB LLC,UA,Украина,91.223.223.0,91.223.223.255,256
91.223.227.0/24,4,56543,Universal-Telecom-AS Universal-Telecom LLC,UA,Украина,91.223.227.0,91.223.227.255,256
91.224.8.0/23,4,52191,LOCALKA-NET-AS PE Saychik Pavlo Evgenovuch,UA,Украина,91.224.8.0,91.224.9.255,512
91.224.10.0/24,4,30860,YURTEH-AS Virtual Systems LLC,UA,Украина,91.224.10.0,91.224.10.255,256
91.224.16.0/23,4,52213,ISP-EXSTREAM-AS LLC DONETSK FIBER-OPTICAL NETWORK,UA,Украина,91.224.16.0,91.224.17.255,512
91.224.24.0/23,4,25521,AS-IPNET Industrial Media Network LLC,UA,Украина,91.224.24.0,91.224.25.255,512
91.224.44.0/23,4,197554,MASTERLINK-NET ISP RIAD Ltd,UA,Украина,91.224.44.0,91.224.45.255,512
91.224.68.0/23,4,206907,UAGROUP UAGROUP LLC,UA,Украина,91.224.68.0,91.224.69.255,512
91.224.84.0/24,4,39399,FENIXVT-AS Private Enterprise Firma Fenix VT,UA,Украина,91.224.84.0,91.224.84.255,256
91.224.85.0/24,4,51858,AYV-AS Antoshchuk Yuriy Vasylyovych,UA,Украина,91.224.85.0,91.224.85.255,256
91.224.96.0/23,4,56354,IT-INVEST-AS IT-INVEST LTD,UA,Украина,91.224.96.0,91.224.97.255,512
91.224.112.0/24,4,56416,SVV3-NET Solop Vyacheslav,UA,Украина,91.224.112.0,91.224.112.255,256
91.224.140.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,91.224.140.0,91.224.140.255,256
91.224.141.0/24,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,91.224.141.0,91.224.141.255,256
91.224.156.0/23,4,51124,ITPLUS-UA-AS FOP Dolgiy Andriy Fedorovuch,UA,Украина,91.224.156.0,91.224.157.255,512
91.224.171.0/24,4,207558,EXPRES Sergey Kus,UA,Украина,91.224.171.0,91.224.171.255,256
91.224.178.0/23,4,197602,"TV9-AS TeleRadioCompany ""Studio TV-9 Beregsasom"" Ltd.",UA,Украина,91.224.178.0,91.224.179.255,512
91.224.200.0/23,4,56522,ASNARISHKIN FOP Naryshkin Igor Sergeevich,UA,Украина,91.224.200.0,91.224.201.255,512
91.224.202.0/23,4,56525,ASKOLOMIYCHUK FOP Kolomiychuk Igor Oleksandrovich,UA,Украина,91.224.202.0,91.224.203.255,512
91.224.222.0/23,4,56527,PRIDETELE-AS Information-Transport Network Company ltd.,UA,Украина,91.224.222.0,91.224.223.255,512
91.224.252.0/23,4,51622,IV-COM-as PP IV-COM,UA,Украина,91.224.252.0,91.224.253.255,512
91.225.4.0/22,4,24812,ASHOMENET RPC HomeNet Ltd.,UA,Украина,91.225.4.0,91.225.7.255,1024
91.225.36.0/22,4,197035,"TVIN-INET-AS TVIN-INET, LLC",UA,Украина,91.225.36.0,91.225.39.255,1024
91.225.44.0/22,4,197554,MASTERLINK-NET ISP RIAD Ltd,UA,Украина,91.225.44.0,91.225.47.255,1024
91.225.48.0/22,4,56932,NETLAN_NET_UA CHP Poddubny Sergey Valentynovich,UA,Украина,91.225.48.0,91.225.51.255,1024
91.225.56.0/22,4,44664,MTELUA-AS TOV company M-Tel,UA,Украина,91.225.56.0,91.225.59.255,1024
91.225.80.0/22,4,197263,BO-AS PE TOTSKY OLEKSANDR VOLODYMYROVYCH,UA,Украина,91.225.80.0,91.225.83.255,1024
91.225.92.0/22,4,44482,"ZURB-AS TOV ""TRK Radioservice""",UA,Украина,91.225.92.0,91.225.95.255,1024
91.225.108.0/22,4,56354,IT-INVEST-AS IT-INVEST LTD,UA,Украина,91.225.108.0,91.225.111.255,1024
91.225.120.0/22,4,42512,X-COM-AS X-COM LLC,UA,Украина,91.225.120.0,91.225.123.255,1024
91.225.136.0/22,4,43773,HVOSTING-AS PE Konstantin Vladimirovich Kravchenko,UA,Украина,91.225.136.0,91.225.139.255,1024
91.225.140.0/22,4,56423,UNET-AS FOP Lisovskiy Dmitro Sergiyovich,UA,Украина,91.225.140.0,91.225.143.255,1024
91.225.144.0/22,4,51194,"VIK-TELE-AS PE ""VIK-Telecom""",UA,Украина,91.225.144.0,91.225.147.255,1024
91.225.160.0/22,4,56400,ASSPDChernega SPD Chernega Aleksandr Anatolevich,UA,Украина,91.225.160.0,91.225.163.255,1024
91.225.164.0/22,4,56399,"AYOL-NET Ayol Net, LLC",UA,Украина,91.225.164.0,91.225.167.255,1024
